	cancer_type	tumor_normal_residuals_corr	prot_RNA_tumor_normal_ratios_corr	above_reg_line_ACSS1_Normal	above_reg_line_ACSS1_Tumor	above_reg_line_C1orf116_Normal	above_reg_line_C1orf116_Tumor	above_reg_line_CARD9_Normal	above_reg_line_CARD9_Tumor	above_reg_line_CDKN2A_Normal	above_reg_line_CDKN2A_Tumor	above_reg_line_CFI_Normal	above_reg_line_CFI_Tumor	above_reg_line_DYNC1LI1_Normal	above_reg_line_DYNC1LI1_Tumor	above_reg_line_ECH1_Normal	above_reg_line_ECH1_Tumor	above_reg_line_ECT2_Normal	above_reg_line_ECT2_Tumor	above_reg_line_FAM57A_Normal	above_reg_line_FAM57A_Tumor	above_reg_line_GPCPD1_Normal	above_reg_line_GPCPD1_Tumor	above_reg_line_HPS3_Normal	above_reg_line_HPS3_Tumor	above_reg_line_IFT43_Normal	above_reg_line_IFT43_Tumor	above_reg_line_IMPDH1_Normal	above_reg_line_IMPDH1_Tumor	above_reg_line_IMPDH2_Normal	above_reg_line_IMPDH2_Tumor	above_reg_line_MBNL2_Normal	above_reg_line_MBNL2_Tumor	above_reg_line_MFSD4A_Normal	above_reg_line_MFSD4A_Tumor	above_reg_line_NELL1_Normal	above_reg_line_NELL1_Tumor	above_reg_line_PPM1L_Normal	above_reg_line_PPM1L_Tumor	above_reg_line_RIPK3_Normal	above_reg_line_RIPK3_Tumor	above_reg_line_RNASET2_Normal	above_reg_line_RNASET2_Tumor	above_reg_line_SLC1A5_Normal	above_reg_line_SLC1A5_Tumor	above_reg_line_TALDO1_Normal	above_reg_line_TALDO1_Tumor	above_reg_line_THADA_Normal	above_reg_line_THADA_Tumor	above_reg_line_TXLNG_Normal	above_reg_line_TXLNG_Tumor	above_reg_line_USP7_Normal	above_reg_line_USP7_Tumor	tumor_normal_residual_diff_ACSS1	tumor_normal_residual_diff_C1orf116	tumor_normal_residual_diff_CARD9	tumor_normal_residual_diff_CDKN2A	tumor_normal_residual_diff_CFI	tumor_normal_residual_diff_DYNC1LI1	tumor_normal_residual_diff_ECH1	tumor_normal_residual_diff_ECT2	tumor_normal_residual_diff_FAM57A	tumor_normal_residual_diff_GPCPD1	tumor_normal_residual_diff_HPS3	tumor_normal_residual_diff_IFT43	tumor_normal_residual_diff_IMPDH1	tumor_normal_residual_diff_IMPDH2	tumor_normal_residual_diff_MBNL2	tumor_normal_residual_diff_MFSD4A	tumor_normal_residual_diff_NELL1	tumor_normal_residual_diff_PPM1L	tumor_normal_residual_diff_RIPK3	tumor_normal_residual_diff_RNASET2	tumor_normal_residual_diff_SLC1A5	tumor_normal_residual_diff_TALDO1	tumor_normal_residual_diff_THADA	tumor_normal_residual_diff_TXLNG	tumor_normal_residual_diff_USP7
C3L-04071	lscc	-0.0009491640716980264	0.03791039636157578	True	True					True	False			False	False	True	False	True	True	True	True	True	False	False	True					False	True	True	False					True	True	False	False	False	False	True	True	False	True	False	True	True	True	False	True	0.12800886374473042			0.7176761009020265		0.2037507508254383	0.041626695730207795	-0.041693495950185795		-0.21278338186333612	0.061727472557328966			-0.1201464536832397	-0.25044380585333736			-0.3586004693561529	-0.2498129871624149	-0.657085698304926	0.010680655773383396	0.3407468488123466	0.1490862332935242	-0.19535116657644092	0.018451085481586
C3L-04391	lscc	0.1428395896295496	0.032653057240988576	True	True					False	True			True	False	True	False	False	False	False	True	False	False	False	False					True	False	False	True					False	True	True	True	True	False	True	False	True	False	True	False	False	False	True	False	0.10157014497114919			1.3389675981088218		0.064650519011631	0.487937812582569	0.329528879296894	0.6651411494292122	0.2812739069113757	0.1935359474259776			-0.0211385535871978	-0.10240911296478039			-0.1980082816722391	0.04384328821113189	-0.2182911221801232	-0.012213059056241815	0.2675150282384037	0.1789041923668649	0.1577041459553034	-0.046726792724703405
C3N-00221	lscc	0.10084244067576364	0.04994963484231888	True	False					False	True			False	True	False	False	True	True	True	True	True	True	True	False					True	False	False	True					False	False	True	False	False	True	True	False	True	False	True	False	False	True	False	False	0.32451879286726676			1.0973232473164458		0.1703080843455056	0.1652859450951194	-0.6465074057716967		-0.06316465435454768	0.18729994895577892			-0.0455547058504842	0.43954416411803554			-0.02780834100311258	0.1452185301887651	-0.18527554456303844	0.8811867123298504	-0.03984818042298849	0.2554890086413384	0.20317220178199039	0.2924731758109369
C3N-00497	lscc	0.01026921234342841	0.09297550411801137	False	False					True	True			False	True	True	True	False	True	True	True	True	False	False	False					False	True	True	False					True	False	False	False	False	False	True	False	False	False	False	False	True	False	False	True	-0.18307984956054302			-0.22054065431068204		0.07163175714695101	0.34582689195332905	0.15483803428203957		0.6193292566296762	-0.01406630504240669			0.0627227564696449	0.43587035328424906			0.4179055205391297	-0.12683647957277622	0.09786379403013201	0.1837519932293399	-0.2479382472139978	-0.0768865063586924	-0.16129454117340739	-0.08702591856970279
C3N-00555	lscc	0.05656541064147365	0.12941112987964057	False	True					False	True			False	False	False	False	True	False	True	True	True	True	False	False					True	False	True	True					False	False	False	True	False	False	False	False	False	False	False	True	True	False	False	True	-0.2439593742512367			1.4589945612851511		0.15739867496826582	0.38627913257659563	0.25716152127632086		-0.21950394268330403	0.013744263260643694			0.1884016571255693	-0.04503840591265598			0.5105549186896725	0.0236205730627278	0.30026034550416003	-0.1504003738249389	-0.21876814900008723	0.39568006238877057	0.028469325318727198	-0.0668825289840128
C3N-01017	lscc	-0.022969574699018495	-0.00377009218154089	True	True					True	True			True	False	True	True	False	False	True	False	True	True	True	False					True	False	True	False					True	False	False	True	False	True	False	True	False	True	False	False	False	False	True	False	0.14249410525880368			1.9369779038323347		0.039834073447664896	0.2287370445530636	0.0526042839120936	-0.7335976005365016	0.0629676066382035	0.032661900393896826			0.10544957260883989	-0.28520770410288804			0.017791849130835008	-0.14954307284212637	-0.18250772435071957	-0.33990503322313337	-0.0007172621939058876	0.5153418188401309	-0.317680422273592	-0.1038492720466522
C3N-01020	lscc	0.03463032174469149	0.04159117485932998	True	False					True	True			True	False	True	False	True	True	True	True	False	True	False	True					True	False	False	False					False	False	False	False	False	False	False	False	False	True	False	True	False	True	False	True	0.8132859024591144			1.2997382959438126		0.001500088909109	0.1715338967369093	0.3320167490066348		0.5334060599021879	0.034547076705712804			-0.19454328218257022	0.10039131675074389			0.1862203083251974	-0.0173633355923572	0.21311462991106708	0.6208642362478936	0.8135200758834154	0.24081856933276097	-0.01699985711587329	0.025347815993062406
C3N-01025	lscc	-0.032791484663310146	0.03470243158201709	False	True					False	False			False	False	False	True	True	False	True	True	True	True	True	False					True	True	True	True					False	False	False	True	True	True	True	False	False	False	False	False	True	False	False	False	0.14178718610540358			1.0848463490503495		0.1279538597681569	0.2879599916363434	-0.415712031540194		-0.16574791665897692	-0.2452827334113598			-0.1994188341086963	-0.0026308455764371963			-0.2563539530007622	0.5578362760203943	0.3128591829696734	0.05207037167598272	0.1150862933382499	0.03438305947663979	-0.43485270934658066	0.2767463951935068
C3N-01028	lscc	0.050227601085475485	0.12415363555567074	False	True					True	True			False	True	True	False	True	True	True	True	True	True	True	True					True	True	True	False					True	False	True	True	False	False	False	True	True	True	True	True	True	True	True	False	-0.10096593598753999			0.17362627003735728		-0.3680216713646874	-0.030826875778727898	-0.8888303059130845		-0.4279321186333143	0.06618978511055182			0.1466790301763435	0.2081357968714391			0.03980693756238429	0.0404577592626415	-0.3840746793401293	0.2062137918324441	0.2902858371867	0.0940285358608394	0.09190795193541557	0.3518954392977135
C3N-01194	lscc	0.08986182583713469	0.07982042239369952	True	True					True	False			False	True	False	False	True	False	True	True	False	False	True	True					True	True	True	False					False	False	False	True	False	False	False	True	False	False	False	True	False	True	False	False	0.0655032417002161			1.167217154963504		0.046230715915839105	0.0235864931330252	0.1256922232368818		0.2704900864215488	0.2164924332871424			0.438359472786235	-0.0881639012390679			0.4852650891233819	-0.2535688311741964	-0.19132372747164472	0.42186701622544714	0.43013490658941195	0.014019515658162396	-0.024381600322685895	0.062328931718463605
C3N-01411	lscc	-0.057086072566815714	0.09902998598550605	True	True					False	True			False	False	True	True	True	False	True	True	False	False	True	False					True	False	True	True					False	True	True	False	False	False	False	True	True	False	False	False	False	False	True	True	-0.02755371193865458			1.5679058966717976		0.1518797637653842	0.40964543676165877	-0.0043807769100766		-0.07643939810074131	0.925872409638251			0.20745128164953658	0.0680245249288295			0.5092987603412471	-0.025898841208195883	-0.14752850148677482	-0.3490283586089099	-0.04684323111642097	0.09604273894699808	-0.031013594671221195	0.1279515444196504
C3N-01846	lscc	0.07786575375107387	0.07086669521195336	True	True					True	False			False	True	False	True	False	False	True	True	False	False	True	True					False	True	True	True					True	True	True	True	False	False	False	False	False	False	False	False	True	True	False	True	-0.07337034661715272			1.7844661298372353		-0.0916815833926041	0.09321524350175231	-0.14502693824396168		0.2786160117233465	-0.0738812612560295			-0.3050459312167365	-0.14553826000708953				-0.1777863476544625	-0.172505121354462	0.24183435406679377	0.21346056418328396	-0.1997130683846591	0.038560997087393495	-0.0166410164568717
C3N-01892	lscc	0.04637994034097487	0.08179269334806609	False	False					True	True			True	True	False	False	True	True	True	False	True	False	True	True					False	True	True	True					True	True	False	False	True	False	False	False	True	True	False	True	False	True	True	True	0.006585526110458501			1.512553400610423		0.3432734384419083	0.1410404988030587	-0.009566097091927697	-0.2580836423239029	0.051506586660434894	-0.2183074941531514			0.3169217207764898	-0.08036675123790141			-0.020945803919639197	-0.010087870965580295	0.11971956536658959	0.016843833465078797	-0.2232047958149096	0.20989529515800082	0.12429868802000511	0.08017604171981399
C3N-01893	lscc	0.07228769465679365	-0.0025689143798038956	False	False					False	False			False	True	True	False	True	True	True	True	False	True	False	True					False	False	True	False					True	False	False	False	False	False	False	False	True	True	False	True	True	True	False	True	-0.019130781633471594			0.96518142004224		0.08356869741085357	0.1867592831781087	-0.12864414401718077		0.2628650326780384	0.30692189591868757			-0.14758915011674767	-0.1476947359812426			0.10089345496360991	0.32588688398045185	0.5523822762533767	0.4844340088336055	-0.2939386425781525	0.071704175897824	0.01947815499212821	0.0637924673974801
C3N-02252	lscc	0.008954206353382758	0.04956770890148818	True	True					True	True			True	True	True	False	False	True	True	True	False	False	False	True					True	False	False	False					False	False	True	False	False	False	False	True	True	True	True	True	True	False	False	True	0.0540171291654884			-0.2641743519758344		0.013415489396174804	-0.0766552388850578	0.619455074686812		0.0375513376708993	0.2275383619297835			0.1464699715519516	0.1279648971126704			0.5015214303172064	0.31477293627697017	0.02420588697719611	0.1814473707399895	0.06996892948371408	-0.09539450983382981	0.0396134560740743	0.0942210069010992
C3N-02285	lscc	0.11617020561028285	0.018856056645042932	False	True					True	True			False	True	False	False	True	True	False	False	False	True	True	True					False	True	True	True					True	True	False	True	False	True	True	True	True	True	False	True	True	True	False	True	0.14646762486302972			0.7347393013146393		-0.036640648845963214	0.1086911750642412	0.0157671855438797	0.029075592508057302	0.152166507156938	-0.02147865442501691			0.0235230205755293	-0.0014156568812264125			-0.2778921803748945	-0.0844796263363426	-0.3029459330999573	-0.1917815395607031	0.1940648953713795	0.17590909872438018	0.010464872149879512	-0.0520852995202624
C3N-02288	lscc	0.07863209117222084	-0.026290054389400366	True	False					True	True			True	True	False	True	False	True	True	True	False	False	False	False					False	True	True	True					True	True	False	False	True	True	False	False	False	True	False	False	True	True	False	True	0.4257172753536584			2.2509874346204732		0.7782929977504774	0.8383244266933205	0.8347078513443913		-0.12317906043384091	-0.07015780366692681			0.6329880009460893	-0.37194326012474077				0.13950838141888972	-0.1742579502226658	-0.2453157295900802	0.32461261433421207	0.18796569650061648	0.08736426909576521	0.008672430727108202
C3N-02289	lscc	0.1493272366060069	0.07353096439087921	True	False					True	False			False	True	False	False	False	True	True	True	True	False	True	False					False	False	True	True					True	False	False	False	False	False	True	False	False	False	False	True	True	True	False	False	0.45137336234402436			0.5634266137128856		-0.0757030458155406	0.3326884069308838	0.5798782593866701		0.2788366928378285	0.11034651075391999			-0.23199714198835308	-0.15105490004320932			0.3328504494544506	-0.1737693478561065	0.07489329509696818	0.205261314484729	-0.23169399159176832	-0.1590819568946117	-0.20086195674722762	-0.0715858212197003
C3N-02339	lscc	0.026190870191295134	0.04483596974626719	True	True					True	True			True	True	True	True	True	True	True	True	True	False	True	True					True	False	False	True					False	False	True	False	True	False	False	False	True	True	False	False	False	True	True	False	-0.48951408669923896			1.3330445961344393		0.20811689715446322	0.2842519894079742	0.23505985078278463		0.059336587141516406	-0.4790702304032393			0.0035676218870226983	0.39428442639174244			-0.0010977345713149012	0.24704698669554648	0.1044057416075048	0.7004008070800167	0.321251740276686	-0.0850191296697493	0.0696961994400595	0.15884160374515052
C3N-02374	lscc	0.045391345795479696	-0.007390874572271939	False	True					True	True			False	True	True	True	True	True	True	True	True	True	False	True					False	False	True	True					True	True	False	False	False	True	False	True	False	False	True	True	False	True	True	False	-0.1189135359585905			3.1603412312998396		0.05874662229239369	0.23381785752436318	0.12569138050344997		0.2044891937757522	0.6980029031060211			-0.5856605541942637	0.41086331926204855				-0.09056523440503927	0.1054528231319116	-0.36922963521936203	-0.028707384775719894	0.017840204252502878	0.24503633326264757	0.1322907489273265
C3N-02375	lscc	0.05037580052776624	0.14769779172928588	False	False					False	True			False	False	False	False	True	False	True	True	True	True	False	False					False	False	False	True					False	True	False	False	False	True	True	False	True	False	True	False	True	False	False	False	-0.15837105158199263			0.2989093902871909		0.03072309080837149	0.2454772353351851	-0.057481937620800394		-0.1850905239015741	0.2831697391508279			0.012333760440791985	0.48073308028860096			-0.0893885094692228	0.22445354609788498	-0.08357013025678958	-0.3203068632341918	0.1315867176600502	-0.021332054344527396	0.1309418182208406	0.06935885114342019
C3N-02425	lscc	0.11899905658191752	0.13203219759362464	False	True					False	False			False	True	False	True	True	True	True	True	True	True	False	True					False	False	True	True					True	False	False	False	False	True	False	False	False	False	False	False	True	True	False	False	-0.2631486161437957			3.7577031769382194		-0.0019952886669687003	0.22776709715690618	0.2113243764145537		-0.29071397171053803	0.3301630483267741			0.007026558519541096	-0.0003042649163942923			-0.3239750696752022	-0.0482764681601726	-0.06081297982811773	0.16188013648514182	0.11337071127506959	0.0457646947043147	0.1671515986685374	0.001990128420173598
C3N-02426	lscc	0.11281115636321636	0.09434015749495875	False	False					False	True			False	True	True	False	True	True	True	True	True	True	False	True					True	True	True	True					False	False	False	False	False	False	True	False	True	True	True	True	True	True	False	True	-0.3525658684205376			0.7433607734093126		0.07196761020633591	0.0880449960477534	-0.47163079031506433		-0.04003418961130473	0.27997943363897343			0.5216076352317103	0.1836225028496772			-0.15299975026268162	0.254767001467303	0.1128776316555995	-0.4787219814071161	0.027538585928123	0.10823322387118461	-0.11603883950364122	0.2898972406299651
C3N-02434	lscc	0.008678358031363931	0.05462390004934276	True	False					False	False			True	False	True	True	False	False	True	True	False	True	True	True					False	False	False	True					False	True	True	True	True	True	True	False	True	False	False	True	True	False	True	True	0.020323289255584714			1.9109466231764822		-0.0410862236657821	0.2337103144013289	0.29820639366888463		0.650440347202484	-0.026874853990014602			0.245325285112559	0.48119366374214356			0.0037772201689776075	0.1652998883453871	-0.1433991040567041	0.9991153845624698	0.22107186733622503	-0.0816362413659001	0.1519956814520042	-0.0657252674279559
C3N-02435	lscc	0.1405245192922642	0.07218720836733239	True	False					True	True			True	False	True	True	True	True	True	True	True	False	False	True					True	True	False	True					True	False	True	False	True	True	True	True	True	True	True	False	False	True	True	True	0.1866250137803109			1.1427053689441231		0.1735303685090206	-0.06664306235729231	0.3805463121021592		0.24330414450276272	0.0650643509186967			-0.0919888630697649	-0.25063210614819886			0.2653623175033295	0.03302490120174639	-0.010601731430925104	0.2798939615184934	-0.19286217108208512	0.1927735504766056	-0.167397569021975	-0.0394411634144127
C3N-02494	lscc	0.05773115727665449	0.09217165204560146	False	False					False	True			True	False	False	False	False	False	False	True	False	False	False	False					True	True	False	False					False	True	False	False	True	False	True	True	True	False	True	False	False	False	False	True	0.028592389760265305			1.4151397050473729		-0.020466550139928097	-0.1310803765289952	-0.1622722316359548	0.3448719909248083	-0.1627439243106288	0.041279463423217505			0.014756061621338898	-0.04733897628996261			-0.0009513166262929973	0.3722878117928718	-0.5690475577205875	-0.09980340178273728	-0.05215174199907992	0.013862809863011916	0.3098823730169434	0.0169519824678213
C3N-02523	lscc	0.10880205367588619	0.09945012263086883	True	False					False	True			True	False	False	False	True	False	True	True	False	False	False	False					False	True	False	True					False	False	True	True	True	True	True	True	False	False	True	True	False	False	True	False	-0.2063962981493199			2.4815054432960197		-0.0627922126043417	0.0893045126509051	0.1345640565982815		-0.09577103456608532	-0.0947006915167623			0.18899175415279482	0.1648035820079211			0.37297493401044945	0.039749302551473395	-0.2816470525912281	-0.0706624250730993	0.0851233360845454	0.1272847894825147	0.1256869590032045	-0.0927447280223197
C3N-02575	lscc	-0.005351130764756306	0.11798108842774258	False	False					True	True			False	True	True	False	True	True	True	True	True	False	False	True					True	False	True	True					True	False	True	False	False	True	False	False	False	False	False	True	True	True	False	False	-0.11345674190805718			1.624347006861193		0.0830543468968612	0.018989373790215196	-0.060917281183880304		0.11543847084673028	-0.09562121749322988			0.0303867540446882	0.5483391602132196			0.008740023444169298	0.5914137167040538	-0.20101254897719562	0.22672104504254925	0.05833597710399541	0.08240879220644601	-0.01408352750361791	-0.045455335189975694
C3N-02675	lscc	0.11565818031988495	0.06670214138398878	False	False					True	True			False	True	False	True	False	False	True	True	True	True	False	False					False	True	True	True					True	True	True	False	False	False	True	True	False	True	False	False	True	False	False	True	-0.20995715814866753			1.3324933300498194		0.1302296830410519	0.35251720797348074	-0.11359732142131052		0.052857530260023156	-0.2780123409460441			0.2501782419060436	-0.022919858701433815			-0.41063916583198334	0.4963704472129298	0.6643011833310528	0.010040821959832594	-0.20804522703983863	-0.0946636632214889	-0.54922876563997	0.04616207217919571
C3N-03051	lscc	0.07837037072596748	0.08733347449071376	False	True					True	False			True	False	True	True	False	False	True	True	False	False	False	True					True	False	False	False					False	True	False	False	True	True	False	True	False	True	True	True	True	True	False	False	-0.13221547454307592			1.002690048251965		-0.15622429126252468	-0.1061111968135387	-0.0033342384877975695		-0.050032541404178496	0.4536208680050269			-0.01792136010551218	0.21670819696308302			0.38239566465430863	0.06070954057999539	-0.11010340589914319	-0.288158804872987	-0.1797560537683993	0.16561446991308232	-0.08089020275202119	-0.06850604822967571
C3N-03076	lscc	0.1880909126836418	0.119036370899921	False	False					False	False			True	False	True	True	False	False	False	True	False	True	False	False					False	False	False	True					True	False	False	False	True	True	True	True	True	True	True	False	True	False	False	True	-0.1261894845596036			0.21210759679362068		0.026692364634924498	-0.00033319757606059975	-0.05653269778289738	0.5246594795063506	-0.42911891495791993	0.0745487287420288			-0.013438920647057595	0.0537522717353587			0.1084089084039697	0.21276243112511167	-0.09698949555700159	-0.0481071594147053	0.015016026135005994	0.1003406298864265	0.0194896370017111	-0.022358772178582398
C3N-03092	lscc	0.021013141045085445	0.10778602916356957	True	False					True	True			True	True	True	False	False	False	False	True	False	True	False	False					True	True	False	False					False	True	False	True	True	False	True	True	False	False	True	True	True	True	True	True	-0.361329994317507			1.4417238387554718		-0.007138960035466713	-0.1192065799231893	-0.39953269309233364	0.3486190450717112	-0.2818891068089752	0.004987796734310698			-0.0898451590902096	0.43263057615881667			0.23268892328041438	0.2926466189619642	-0.36100168276908984	0.007750515806348196	0.33235850683713963	0.09596657627697888	0.2221501300780981	-0.0254255375962458
C3N-03093	lscc	-0.017578849146126327	0.06918029193907253	False	False					False	True			True	True	True	True	False	True	True	True	False	False	False	True					False	False	False	False					False	True	False	True	False	False	True	False	True	True	True	True	True	True	False	False	0.1314630561400307			1.2093839220361087		-0.059050240069007304	-0.2839587278668424	-0.731044696580201		-0.045685127813049786	0.006771474068755612			0.021462236492001796	0.2605123548367788			-0.3601503951075214	0.147024092088782	0.08063566914253101	-0.0316567479409692	0.1808698262702016	-0.23752092295220129	0.2091473455437696	0.2495283826372889
C3N-03204	lscc	0.13300889790209305	0.033309552980959015	False	True					False	False			True	False	True	False	False	False	False	False	True	True	False	True					False	False	True	False					False	True	False	True	True	True	False	True	False	False	True	True	True	False	False	True	-0.08971399052108178			0.3249554962605663		-0.0862936065239433	0.1402260434267962	-0.1138740335389283	0.061684332509034705	0.5048593490313557	0.0460485270228273			0.2172822630566702	0.0650900397041006			0.1628221238379177	0.1328656210370281	-0.03895899261393369	0.022953358429818195	-0.09875248564838957	-0.0589443952387801	0.130676724220689	0.16610686122961368
C3N-03424	lscc	0.11366921493050283	0.01725152112622894	True	True					True	False			True	True	True	False	False	False	True	True	False	False	False	True					False	False	False	False					True	True	True	False	True	True	True	False	True	True	True	False	False	False	True	True	0.009039289656524493			1.4014369964024278		-0.0667578653849914	-0.091876792704971	-0.0331970061850721	0.05963865647065464	0.3244687829261939	0.17084866542260152			0.2737453957510641	0.34313734951947317			0.7159343821707678	-0.08675247535935561	-0.01563754961452013	0.4396992537241103	0.4692332181074606	-0.0460775852422796	-0.018186760451784495	-0.06921384804879299
C3N-03425	lscc	0.027402977882407847	0.11410688459441518	False	True					False	True			True	False	False	False	False	False	False	True	False	False	False	True					False	True	True	False					True	True	False	True	True	True	True	True	False	True	False	True	False	True	False	False	0.035990303185415906			0.7077353275199271		0.028131097201774313	0.2936601949110381	-0.027222078205486805	-0.23006167033444658	-0.4553475982445877	-0.2431988100973732			0.2746497433719937	0.2985187343986644			-0.36948321585902144	0.10028336100863569	0.22182787291856643	-0.1319626129326164	0.0374093387888345	0.15386210449212762	0.2902172002905329	0.23844139363438788
C3N-03441	lscc	0.09911863051736064	0.004775311079669611	True	True					True	False			True	False	True	True	False	False	True	True	False	False	True	True					True	False	False	False					True	True	False	True	True	True	False	True	False	True	True	False	False	False	True	False	-0.08292921208264503			0.5054702834781417		-0.00033910609153903204	0.28483925677785527	0.13535737612422916		-0.0706410320913858	0.30238648579156796			0.2245009602299586	0.6307923692730577			0.6126365844263413	0.4148013842186114	0.5141774857191148	0.25256614781875014	0.1687879112333286	0.013353947570381402	0.16580985994436204	0.07281595662451479
C3N-03486	lscc	0.14106278886423515	0.11303857799410817	True	False					True	False			True	True	False	False	False	True	True	True	True	True	True	False					True	False	True	False					True	False	False	False	False	True	False	False	False	False	False	True	True	True	True	True	-0.193828885625073			2.6773839723590127		0.130650213582313	0.47061058998668565	-0.1456147120323083		0.033484671509673825	0.20346580429566508			-0.10385717446934697	-0.2369884276477367			-0.13593255420681277	0.3048568073416713	-0.5299263618329222	0.16491817873997971	-0.4022192481827422	0.18406184664803477	-0.2024051120579449	0.07631179406359
C3N-03848	lscc	0.1366250650365576	0.060858754034219	False	True					False	True			False	False	True	True	True	False	False	False	True	False	False	True					True	True	False	False					False	False	True	True	True	False	True	False	True	False	True	False	False	True	True	False	-0.1401881222192433			-0.36743312738945855		0.0796125733907547	-0.15390217705841863	-0.33008904584554377	-0.2716580043066683	0.15133481859197911	-0.2461821606672576			0.5793192535942331	-0.05988129810103149			0.04119543232635886	0.14872152660781368	0.1366668727021062	-0.3400552454796536	-0.1314023704693743	0.2302200092986138	-0.0625812469320977	0.05473802440064279
C3N-03851	lscc	0.11931178432850563	-0.06349246399178496	False	True					False	True			True	False	False	False	False	False	False	True	True	True	False	True					False	False	False	True					False	True	False	True	True	True	True	True	False	True	True	False	True	False	False	True	0.9672872341308708			-0.4350126627291031		0.06465863717140932	0.34340896877049343	-0.2731362393429969	0.490883973303129	0.1894244778813074	0.1572887350080508			0.1512518974326687	0.6081359724174042			0.6170423970554821	0.9880155551590505	0.5885889635312944	0.1496535809355249	0.18989820696815138	0.22700643686009786	-0.1856330803310403	0.2176997097909161
C3N-03875	lscc	0.023224005192243897	0.11175255907884421	False	True					False	False			False	False	True	False	True	False	False	False	True	False	False	False					True	False	False	False					False	True	False	True	True	True	True	True	True	False	True	False	True	False	False	False	-0.2379547575428347			0.20364207307089816		0.13886491176164573	0.0790638035370039	-0.046552239400599105	-0.49870285494625816	0.044199234204810894	-0.02063487178538148			-0.05740884169359149	0.0012386756250767905			-0.23094811706700358	-0.021793468212181095	0.1740249486999923	-0.060919789144150305	-0.1141084232335127	0.1791162439764457	0.006407927453858899	0.0855198845867911
C3N-03877	lscc	0.11025438032371582	0.09372518193097705	False	True					True	True			False	False	False	True	False	False	True	True	True	False	False	False					False	False	False	True					True	True	True	True	True	True	True	True	True	False	True	False	True	False	False	True	-0.31277274915961384			2.2198670051106757		-0.026193179009667493	0.2431725641567708	0.5964499399737472		-0.0907848621304668	0.43826294244666564			0.09041598372331422	0.189296438305245				0.4513693054652824	0.3961156987129802	-0.2953830944291877	-0.018480606683326503	0.14803255714369973	-0.1555380046782669	-0.003766250549168307
C3N-03880	lscc	0.07216824576042963	0.1071096314812142	True	False					False	True			True	False	True	False	False	False	True	False	True	True	False	False					False	False	False	False					True	False	True	True	False	False	True	True	True	False	True	False	True	False	False	False	0.0723975855454664			0.5330515976535907		0.5394055688787502	-0.0138093466962598	0.0417772739486299	-0.19651179643905842	0.16821461790934972	0.2612717275121823			-0.03505467577550758	0.06218994929704652			0.8535313295250021	-0.1947095442535784	-0.30772227211183445	0.39300292943658255	0.045487783220362815	0.30107571207304046	0.003276085097767889	0.08829202145467571
C3N-03882	lscc	0.0900621206651655	0.08565005265403773	False	True					False	True			True	False	True	True	True	False	True	True	False	False	False	False					False	False	False	True					False	False	True	False	True	True	True	False	True	False	True	False	False	False	True	False	0.1533760704752286			1.2038043034790424		0.1664622576252994	0.12454903893434	-0.20937914385969103		0.10905452740607427	0.211281416460746			0.1988840952417439	0.46814401924122806			0.6364816088966392	0.003423996443049193	0.2294587546199289	-0.33102297614440634	-0.5088006006249486	-0.0073277075059589025	0.6090532088087465	0.0364259361413351
C3N-04124	lscc	0.04255308601768749	0.11706272169531745	False	True					True	True			False	True	True	True	True	False	False	True	True	True	False	False					False	False	False	False					False	False	True	False	False	False	True	True	False	True	True	False	False	False	False	False	-0.04261596982222279			2.157132741256842		0.05187585129071529	-0.2399374240127422	0.4354863387846902	0.5760184876529939	0.1457831071059302	-0.1147891889301415			0.007267070707747701	0.4386769356868215			0.38364870451221744	0.5185626814608457	0.40161100478637146	0.2644653243809439	0.1828910640778525	-0.18083938986996378	0.0166070654062139	0.06721084535068649
C3N-04127	lscc	0.10239589753446589	0.1246752179474825	False	False					False	True			True	False	False	False	True	False	True	True	True	True	False	True					True	False	False	False					True	False	True	True	False	False	True	True	True	True	True	True	True	True	False	False	-0.23368103851943328			1.2346637938063365		-0.021704711093806894	0.19356910099316962	0.05875522116662413		-0.08615915952647268	-0.2801826061736434			0.0985575989456714	0.1509415205267606			-0.10756910093570607	0.03650267898915899	-0.0947543149799403	-0.2683074178589861	-0.1344193354439447	-0.1069884597336384	0.2658680246108237	0.07046915233920201
C3N-04162	lscc	0.07453681594367177	0.0804480456875562	True	True					True	True			False	False	False	True	False	True	False	False	False	False	True	True					True	False	True	True					True	False	False	False	True	True	True	True	True	True	True	False	True	True	True	True	0.3470199425077426			1.9061539815972464		0.0866666210971267	0.030855221195844496	-0.15624872992468108	0.41958961695828817	-0.11196011002651221	0.4088226152872205			-0.14978505422723737	-0.050618216632578095			0.1899961236034845	0.2337638394969188	0.08933923346523581	0.541631714536456	-0.004840923674828496	0.00022022772875429641	-0.2370285078073473	-0.0209155541931134
C3L-00001	luad	0.048439758194255264	0.058655699774819874	False	False	True	False	True	False	False	True					True	True	False	False			True	False					True	True	False	True	False	False	True	True	True	False	True	True	True	True			True	True			False	False			True	False	0.324029795765772	0.2842044430813409	-0.2008588713845914	0.25025010340908005			0.20207272711516727	0.11511148239929281		-0.046507789229598695			-0.08681445851628217	0.3894989409679057	0.2838304683512425		0.288622810453657		0.1815456226279626		0.5219574791089738		0.13431143394093847		0.3321973855563851
